A thousand people in paulista thousands in Brazil thousands of posters and lanes for the reform of social security mp coaf with Sergio Moro and you show this track border the bad bolsonaro garbage trash bolsonaro garbage;-0.33333333333333326;Neutro
The approval of fair reform of the prevention and a need of Brazil Rodrigo Maia do not let our country break;0.7;Positivo
Dear president has passed the time to turn the page and move on focus on what matters to reform the social security just to start;0.03333333333333333;Neutro
Arguments for you to overthrow the spestling against the reform of social security;0.03333333333333333;Neutro
be against what are stealing yes yes pension reform;0.0;Neutro
With reform of the Brazil Desalchara Social Security says Bolsonaro;0.03333333333333333;Neutro
PLN approved now focus on the Social Security Reform;0.03333333333333333;Neutro
The people do not want to intervene here I leave the brazilian and Portuguese that reside here will the streets nominal voting of the MP Social Security Reform as per paulo guedes anti -crime package according to min sergio moro lava toga the press is all against;0.03333333333333333;Neutro
approve the fucking fucking fucking social security this dollar has to lower;0.03333333333333333;Neutro
Reformed and one of the important reforms for BR to grow and have investments but if we do not mobilize and we charge the politicians the reform will not happen because planting bastards do not want to discuss the text and give solution want to boycott Brazil;0.4;Neutro
Attendance Rodrigomaia The people want the reform of social security forpionevaparvidencia;0.03333333333333333;Neutro
Brazil urgently needs the reform of social security and approval of the anti -criminal law of Sergio Moro even though he knows that there are many who will fight it by cheering for a worse Brazil but I am sure that the people of good will win this fight;0.24761904761904763;Neutro
who and against the reform of the social security did not read it;0.03333333333333333;Neutro
If the president were Haddad as Brazil would certainly be worse then we have to have more patience even because the alternatives to solve the ills are harsh and unpopular to start with the pension reform;-0.03333333333333335;Neutro
While there are much more important guidelines for the approval of the prevention of prevention the measures against corruption but the shit of the nho q the shit of half of the congress the elected is shelved all their good;0.1722222222222222;Neutro
Who is against the reform of the forecast proposed by Min Paulo Guedes is going against Brazil new prevalence renovated to prevalence NovaPrevidenciaumTrilhao;0.13636363636363635;Neutro
Dear Deputy Jose Ricardo The approval of the Social Security Reform and Importantism to Brazil Without her We will all succumb to Jose Ricardo Ptam Taking the new Social Security.;0.06767676767676767;Neutro
Guedes talks about the privileges that Congress wants to maintain we want the reform of Paulo Guedes's social security and not the politicians reform ofumTrilhação;0.11666666666666667;Neutro
This book of ecothochnics I have since the years teach things like finding water in the desert erect a house with palm tree build a battle pump in the ADOBE brick manufacturing and can be very useful if the social security reform is not approved;0.21166666666666667;Neutro
If we are depending on the reform of the social security for the country to walk because it is taking so long for the deputies to speak out;-0.008333333333333335;Neutro
Refuting the new social security want to take it from the friends pen and paper in the hands noting the name of those who do not collaborate we require ourselves to approve the pension reform in the CCJ tomorrow Brazilianxigereformaccj I do not want the future of misery;0.05656565656565656;Neutro
USapoioleiantrial and the reform of STFNAOVAINOSCALAR;0.0;Neutro
This president of the OAB is against the evolution of Brazil he is the acting of the old policy and against the reform of the anti -crime social security;0.044444444444444446;Neutro
For those who are contrary to the reform of social security now and we only watch what will happen to the state of Maranhao poor from our brothers;-0.12222222222222223;Neutro
Senator Davi Alcolumbre Let's put the reform of the social security in voting the people can no longer take Senator Carlos Viana this right to talk about the foundation now and inadmissible SenadoAproverevidencia;0.1595238095238095;Neutro
I wanted Alkmin but I had to be pragmatatic and voted for the Bolsonaro to end the banditry of the minor and especially the reform of the forecast burn forest and a thing of bad and malicious men who intend to pay bribes or campaign;-0.24999999999999997;Neutro
Flaviodino then Governor will fuck the rest of the country only because of his stupidity or will do what is right and support the reform of social security;-0.1361904761904762;Neutro
And it will fix the economy as a boy with an STF equipped or you did not see Gilmar Mendes bury at the request of the network the ordor that revoked the obligation of balanco in newspaper with this STF we will not be able to fix anything and until the social security reform willstop there;0.26666666666666666;Neutro
Wholesale PQP charging the Moro Security package and the pension reform has become attack if today's politicians cannot live with charges that abandon policy now everything calls the attack leaves with this chat of leftist vitimist;0.043181818181818175;Neutro
Good interview, but it must also insist on the immediate reform of the military's social security and the obligation to perform audits in RPPSS;0.2111111111111111;Neutro
Traitors they are the ones who have elected the costs of the people and on the wave of Bolsonaro but they don't want to pay the price want the people to prove the bitter remedy this remedy and for all renovation of the renovated anthrimevotes;-0.1;Neutro
We are keeping an eye on if it continues with this tone criticizing who wants to change our country will never be elected the reform of social security has to be voted in full;0.19444444444444442;Neutro
do not make a reform of the social security and feed socialism;0.03333333333333333;Neutro
I need to make a parabens note to radiojovempan JovempanNews professionals because they publicly make an act of courage in positioning the reform of the government of Jairbolsonaro unlike the vast majority of the press you are brave and exemplary;0.26666666666666666;Neutro
I will only get out of madness when the social security reform is approved;0.016666666666666666;Neutro
Rodrigomaia you should be shame in the face of stop being cowardly with the Brazilian people and take care of approving the reform of the social security that President Jairbolsonaro referred to Camara;0.03333333333333333;Neutro
The real political page entered the campaign along with Vem to Rua Brasil we will precede our deputies for the approval of the pension reform between and knife;0.0;Neutro
Again, who knows the economy knows that at first the reform of social security will shrink the state's resources for a few years to start to take effect and she alone does not have a miracle needs a set of public hoods and policies to work out;0.02083333333333333;Neutro
Without the reform of social security, Brazil had become a huge RJ there is no fucking reform this shit soon;0.13333333333333336;Neutro
Dear watch I think it's good for you to be sterile and have no children because it is against the reform of the security your descendants are chipped;0.7;Positivo
If and to make it a unique facility to reform social security in order to obtain trail as described by the mineconomy so everyone suffers and we can do the capitalization ofCont;-0.06388888888888888;Neutro
JA;0.0;Neutro
I agree urgently package also and the reform of the Guedes' social security;0.03333333333333333;Neutro
You forgot to mention the reform of the anti -crime package several decrees is impartial by kindness follow what the ministers chosen by him are doing by the way you and one more accompanied by the leftist media.;0.15;Neutro
Upon learning of the last opinions of the deputy for a moment I wondered and the same person yes and think of the reform of social security and indispensable and should happen more or less days we will see the inconsistency of those who wanted to delay what they wanted;0.1277777777777778;Neutro
by approving the crucial security reform for fiscal balance;0.0;Neutro
The Government wants to approve the reform of social security Virgula Brazil and most Brazilians realize the need for approval with the word the congressmen elected by the people especially the newbies but all must be charged on their position approval already;0.18333333333333335;Neutro
Reform of the forecast that is good nothing ne and the position of councilor is honoring every day the mandate would be;0.7;Positivo
The Judicial in Suecia we will share this video for our judges to see what is morality reform of the Judicial Trumps summer prevails trails.;0.0;Neutro
The PEC of the ceiling in force is already a cut in the meat of the government reform of social security and more urgent than the tax reform that also needs and then becomes;0.26666666666666666;Neutro
SenadoAproveAreform Brazil needs to grow again and the reform of social security and an essential key point for it to begin to happen so without further ado approve this reform senators soon;0.008333333333333333;Neutro
We wish Mr Senator to be fighting for the approval of the Senate Previdencia ReformAprovereforma;0.0;Neutro
Jandira_Feghali not dear Repentance Zero Viva This government Bolsonaro Excellent has no one from Ca PT and the like destroyed the PT country destroyed Brazil years of government and Brazil broken live the reform of living social security for new policy;0.1812121212121212;Neutro
God wants the rapporteur Samuel Moreira not to surrender to Fabiano socialism we want the reform of Guedes and not that of Temer Guedes says deputies aborted the reform of social security;0.11666666666666667;Neutro
DavialColumbre is postponing the reform of social security to satisfy the most petty political interests it is not even there for the millions of unemployed people who want to see Brazil growing and generating jobs and income previdencia and the;0.17777777777777778;Neutro
I hope to be reform of social security Pase soon for Brazil to grow again;0.03333333333333333;Neutro
Congratulations to Brazilians who came out of the deserved rest after work week to support Bolsonaro Moro and the reform of social security;0.03333333333333333;Neutro
I did not receive the summons but I will still go by the MPVOTONOMINALJA Reformed the prevalence of Paulo Guedes Package of Moro Cpidalavatoga;0.0;Neutro
Very well captain the extreme press makes a lot of noise to divert the focus of what is important reform of social security and anti -crime project Brazil in front of the right;0.15880952380952382;Neutro
Mr. Deputy Cobra do Rodrigo Maia the release and deceived of the Government Projects Anti Crime Law Social Security Reform and CPI Lava Toga;0.03333333333333333;Neutro
But the guilt and its and the centers that allied themselves and do not put the reform of the social security that you well know will take Brazil from the economical chaos fruit of the petista misleading mischief in the unemployed Brazilians that you are not helping with this act diaeuvouvou;0.16666666666666666;Neutro
Our opportunistic congressmen holding the social security reform gradually getting some things on the basis of the pressure and the country that dams Hiennas;0.03333333333333333;Neutro
some value to the anti -criminal package and prevent reform of others in controversies in messaging on zap zap;-0.4;Neutro
because and isdoncon of these unscrupulous governors want to boycott the reform of the prevention will have to roll up the reform needs to leave;0.0;Neutro
Guys I will give a very useful advice let's go to the pages of the social networks of our federal deputies and senators to send messages warning that we do not want the reform of social security and that we are very open to what they are voting for our population;0.11416666666666667;Neutro
The states and the DF have closed consensus on tax reform all of them excellent news simply by dispelling the crash of the braco we had in the reform of social security the proposal that supports not and that of Guedes and that of Appy captained by Maia Bola is with Congress;0.23333333333333334;Neutro
I see that the population comprises the need for reform.;0.0;Neutro
Yes it fits and it would be great but what we have for today and the reform of the Senate Pressure in the Senate Brazil needs to grow back Good morning SenadoA Providement of the PrevidenciamentoTence;0.5;Positivo
Look at the suit of whom it is against the reform of social security;0.03333333333333333;Neutro
God and righteous he knows how much Brazil suffered in these previous gestations we will win reformed previdence;0.2777777777777778;Neutro
and against the reform of social security then take a free class of economics here;0.21666666666666667;Neutro
Dr. I'm going to defend the anti -crime law reform invading the STF and invention of those who are afraid of Bolsonaro gets elected in how well warned Paulinho from the force;-0.6;Negativo
The left had stopped living in the lies of infinite orcament will be that he had stopped dedicating himself to defending the elite of public servants pretending to defend poor and oppressed by the reform of wide and profound social security;-0.0638888888888889;Neutro
what legal congratulations but now it has set off to focus on the reform of social security support directly Bolsonaro;0.11111111111111112;Neutro
in support of Lava Jato against the STF Approval of the Diapelobrasil Previdencia;0.0;Neutro
The greatest yearning of the people and reform of social security with the economy of gilmar impeachment anticrime package of the Moro impeachment does not put words in the mouth of the people pay attention to the senator protest and wake up please please;0.5166666666666667;Positivo
Yes but Rodrigo Maia that you supported this harming the Bolsonaro was already to have approved the provisional measure of the organizational organizer the Moro package and the reform of the social security is on the side of the central who wants to end the giverno;0.07777777777777778;Neutro
According to Ibope survey conducted from April days of respondents already agree that it is necessary to make a reform of the forecasting booraprevidencing NovaPrevidencia;0.0;Neutro
Departmenturmaia this deputy said he never received an email from favorable people to reform the prevention of filling his mailbox;0.0;Neutro
DAY WE WILL DEFEND OF MIN SERGIO MORO COAF ANTICRIME PACKAGE IN THE MINISTRY OF JUSTICE AND SAFETY Publication Defense of Social Security Reform and against Bolsonaronaronos President;0.03333333333333333;Neutro
Attentive voting for social security reform in the Senate shift the proposal analysis is scheduled for tomorrow the text needs to pass once again by the CCJ before going to the house plenario so we will keep an eye and press so that everything is right;0.2396825396825397;Neutro
We will work for the reform of social security and the anthrime law;0.03333333333333333;Neutro
I think the government should start a strong agenda of privatization as long as they have a good legal support the investors would be wasting time to wait for the reform of social security, still missing votes;0.18611111111111112;Neutro
I think it fell even these days I saw him getting the stick in the social security reform and saying that he only made propaganda because the broadcaster sent but against and against Brazil and against President scoundrel is already affiliated with DEM to compete for the City Hall ofSP;-0.022222222222222227;Neutro
Dear Friend Josenunedep We ask for your support to approve the Social Security Reform we are aware of the urgent need for this change and the new breath that we will do for Brazil we will not forget your support orreforma orbrae Maria Cristina;0.13989898989898988;Neutro
The reform of social security is not miracle and of course but can help the economy so they decide at once to work until the years or maybe not have a job until there;0.03333333333333333;Neutro
Congratulations to the young Pan for being the traditional media to openly support the reform of social security;0.03333333333333333;Neutro
Reform the social security does not see dps dps will complain about the government that things are expensive the accounts have increased the fucking reform the country breaks just saying so for you to understand;-0.35555555555555557;Neutro
What is my policy of estimation inform me so how to cover the breakthrough of the previdency my mother and teacher of the state of Minas Gerais and is not receiving and with late salary can not be spent more than you earn for that I am in favor of reform;0.033333333333333326;Neutro
I bring this brief introduction to remember that before child negationism we must sit the table and negotiate what is actually at stake the reform of social security and the future of Brazil the government came with everything but at least came in the right direction;0.0031746031746031724;Neutro
Friends I believe we have to focus on being effective my priorities that I will charge for parliamentarians are anti -criminal package of the Moro Social Security Reform CPI Lavatoga you agree that these are the priorities deputies and the cpidalavatoga;0.07777777777777777;Neutro
think that we do not need to reform the socialization and sting thing;0.0;Neutro
Support Reform of Social Security and something necessary with the tax reform but not the poor who has to pay the bill to keep military employee and judicial with full retirement;-0.023333333333333338;Neutro
The reform of social security in the case that the most urgent is proven within the government is occurring very only delay was Holy Week because of the holiday decided to leave for the next week;0.13333333333333333;Neutro
Mercosur has already been negotiated for years and now was closed reform of Paulo Guedes' social security reaches yes military and judicial but the deputies took police and teachers anti -criminal package has nothing unconstitutional and was not voted because it is holding;-0.14166666666666666;Neutro
Brazil is very fucked I think only the reform of the social security would not solve the problem but is large one step;-0.1330952380952381;Neutro
very true nothing to prevent anti -crime law and social security reforming at the same time the rest and excuse lame aretodoskajuru;-0.01233333333333334;Neutro
I woke up I've seen the forum of Sao Paulo wanting to resume power in Latin Greenpeace admitting that a digital militia we have the shift of pension reform tomorrow or the davialcolumbre already stepped on the ball was the cabinet;0.0;Neutro
I just saw in the newspaper that had taken a year to analyze the proposal for the pension reform we cannot accept this delay;0.0;Neutro
I spoke in sea when I posted alcohumbre and Maia agreed to approve the reform of social security only in the certainty that until La Bolsonaro would be shooed from the presidency and Lava Jato buried with the demoralization of Minister Sergio Moro with the support of PT PSOL PC do B and Rede;0.016666666666666666;Neutro
Jairbolsonaro suggest if politicians do not want to approve the pension reform when the money is ending the only solution and only pay the benefits of those who receive a minimum salary and send the privileged politicians to plant potatoes;0.0;Neutro
Dear teacher like all we already know the question of social security but rather the reform for a better balance of accounts of this need arise many alternatives to resolve the question however I believe that in the current format presented we have more solutions;0.30666666666666664;Neutro
A warning to the class that is drying the Bolsonaro government if the boat sinks we will all go to the background recognize that social security reform needs to be corrected at some points what is good for my country will be next door no matter the party;0.15833333333333333;Neutro
You knew words yes the pension reform for those who receive abusive thinking not for those who live from a salary;0.13636363636363635;Neutro
We have to be careful if the social security reform is not approved we will have our days of Venezuela here;-0.03333333333333334;Neutro
Honestly I found the president's pronouncement about the reform of the Caraleo TV Social Security;0.31666666666666665;Neutro
Those who see you think you have this whole ball focuses on Gilmar Mendes leaves the other subjects with the rest of the staff, the reform of social security needs to be approved like this to have the economy would not be dared to move it;0.036111111111111115;Neutro
in the morale parents in this economic shit and these deputies wanting to appear more than other people passing unemployed hunger and committing their bumps of children of bitch soon the reform of the prevention detonatudomoro;0.09375;Neutro
Why the reform of social security would be to deliver to the bank by what I understood by reducing the deficit of social security diminishes the government's need to take borrowing to close accounts which decreases banks' profit there is an argument against it;0.03333333333333333;Neutro
the left and all those affected by the reform of social security will be working against this demonstrates that the government is on the right track;0.10634920634920635;Neutro
The cost at the end falls on the whole nation of its argument and failure and perpetuates an injustice to the Brazilian nation is requiring a courageous and definitive decision and political fights between federated entity is not between them general broad reform and unrestricted prevalence;-0.0008333333333333359;Neutro
Help in the campaign reform of the social security and simple with a click you can send emails P Press all deputies are missing people to arrive in emails sent I did my part and I need you hurry;-0.05555555555555556;Neutro
Rest assured that nature has already done everything that should strive for this question and thinks about the renovation of the anticrimin anthrime packet Ggreenwald is good not worry not for me;0.7;Positivo
day we will defend the reform of the social security and the anthrime package of Sergio Moro I do not know why this manifestation is bothering so many people go brazil;0.26666666666666666;Neutro
Arguments for you to overthrow the spestling against the reform of social security;0.03333333333333333;Neutro
Had Trump had Bolsonaro had Bolsotrump will have a wall will have reform of the social security and you can cry at will;0.03333333333333333;Neutro
After the reform of the forecast, the priority agenda of the country and the approval of the original anti -criminal project no decharacterization of the package with the apologies for reform and the Democracy Congress and thus to protect bandit we are keeping an eye on Rodrigomaia davialcolumbre;-0.012500000000000011;Neutro
President Previdencia We want the reform of the forecast;0.0;Neutro
I went very fast on Facebook reactivating and nothing new the old gang posting on PSOL PT and PC of B against the reform of social security for these people how much the better they come back as a solution in obviously deleted my account next then;0.13663299663299663;Neutro
Alo Joice The PR Jair Bolsonaro is bigger than the PSL than GloboLixo and traitors all together only approved Alcantara Agreement in Camara x approved Senate X Social Security reform and comes more around;0.13333333333333333;Neutro
What is your problem what CarlosBolsonaro said this correctness think how long the reform of the social security is to be voted and has not yet ended still to finish ClaudiapDutra she began to be voted in February;-0.008333333333333335;Neutro
There are little let's make a reform of the People;-0.1875;Neutro
Let's play this crazy in ostracism let's ignore our focus and reform of social security we have to bar this injustice with the Brazilian people the stage helper of Bozolandia Damares that choke themselves;-0.2833333333333333;Neutro
Wow, wanting to vote if it is a cowgirl and that's right caraca vote for the reform of social security for the love of God so Brazil does not go ahead after you vote for this renovation of this;0.22976190476190475;Neutro
Only for enrichment of the constructive debate whenever someone opposes the reform of social security use as an example of how the rights and low austerity do not harm citizens show this link to Elea;0.011111111111111112;Neutro
Deputy does not disturb Paulo Guedes' social security reform if the Lord will be more responsible for the destruction of the Brazilian economy;0.24444444444444446;Neutro
renovated previdence USapoionovaparity USapoobolsonaro USapoiopauloges;0.0;Neutro
So the need for social security reform without this does not have money for education and daddy has already arranged the bundle to jail;-0.03333333333333334;Neutro
In The Place and Vitoria of Bolsonaro who had the courage to omit the problems of Brazil called Paulo Guedes who gave us the path of the social security and made it understand that they recard the legislature to blame for not doing the reform because they knew it needed but never did;0.03333333333333333;Neutro
We will work with Santa Catarina parliamentarians to approve the reform of the governor forecast Brazil needs reforms;0.0;Neutro
Want to help the economy help in reforming the social security for you does not make a difference if the food is cheap but for those who need it;0.21666666666666667;Neutro
Peoplenasruas by the Reforms Pelobrasil MP Votonominal Lavatoga Pecdabengala Reformed Preview PackageAnticrimeMoro Peoples;0.0;Neutro
Public Employee Against Social Security Reform means that it wants politicians to continue with their special retirement and the elite so public functionalism receiving above the ceiling while they are in the fucking congratulations USapo -learning;-0.00136054421768707;Neutro
pension reform should generate scratch economy in years;0.0;Neutro
Economic reforms that stimulate productivity to replace Brazil back to the path of economic development and prosperity a fiscal adjustment program centered on the reform of public policies assessment and enhancement and enhancement and enhancement;0.1;Neutro
Since FHC trying to approve a reform of the forecast but much of the scoundrel media will continue to say that Bolsonaro does not know how to do political articulation and detail that the reform was approved without a month;0.1;Neutro
Well the reform of social security is still stopped in the Senate deputy and discrediting the CN I make it very tmb for the anti -crime package and that all right;0.17301587301587298;Neutro
indignant with a change of this previdency reform already;0.0;Neutro
The fantastic saying that the government has given money to parliamentarians to approve the reform of social security as if that were the most normal and legal thing in the world we need urgent and a reform of the president;0.25666666666666665;Neutro
Minister Tarcisiogdf is bringing great investments to Brazil and demonstrates the importance of the reform of social security and tireless in his work and certainly the incentive and energy for the Brazilian to continue fighting for a better country;0.3869047619047619;Neutro
If they were forced to work on weekends to discuss and vote for social security reform I bet that the psolents would not be bailing and delaying the voting;-0.13333333333333336;Neutro
Good morning Brazil the Brazilian people this pure nitroglycerin so we want the reform of social security for Brazil walking we need to work the country is hungry has unemployment has default is thirsty for investments my dear deputies and senators;0.31587301587301586;Neutro
With the reform of social security we will have more resources for the areas of health education security and that we need to invest more in our country the reform needs to be approved;0.3444444444444444;Neutro
Who spreads around that the reform of prevention is malicious or misinformed;0.0;Neutro
Below is the privileges of politicians and public servants enter the states and municipalities in the reform of social security may be vlw senao the open mouth appears there reform ofumTrilhao;0.011111111111111112;Neutro
Mega Right Manifestation Mega Right Manifestation Day in favor of Paulo Guedes's Social Security Reform and Sergio Moro's Anti -Dress Package Brazil will tremble;0.20158730158730157;Neutro
Understand why the reform of social security suffers so many delays to approve our representatives do not think about the future of the country and Brazilians think of themselves and delay the decisions for fear of the reelection of Jair Bolsonaro PrevidenciamentoMorte;-0.016666666666666663;Neutro
In front of the president's house now with the to support the renovated preview government's agenda has to be Guedes not that of Nhonho Talkei Assista;0.0;Neutro
Congratulations deputy for voting in favor of the reform of the social security, Brazil thanks;0.11666666666666667;Neutro
On the day we will be on the streets in support of Bolsonaro and to defend Anticrima Package Previdencia Reform Nominal Voting of MP Lava Toga our manifestation will be peaceful and orderly any statement contradicts this and lying Bolsonaronosso President;0.25;Neutro
The amendments to approve the pension reform were the best thing that Bozo did now I did not vote for him and I do not spend cloth says a lot of shit and and very retrogated but nothing would be worse than the return of the PT to power;0.15;Neutro
Fork to overcome corporate lobbies the country is in a hurry and needs to advance the reform of social security and urgent;0.016666666666666666;Neutro
reform of social security is approved and government must take off;0.03333333333333333;Neutro
Deep reform of vital prediction for Brazil and Brazilians today and tomorrow;0.05;Neutro
For you to see the reform of social security helps increase the economy by creating more financial products and has denying finding it bad;-0.04166666666666663;Neutro
and Judgment Time let's approve a reform of robust prevention with the full support of the PSDB the historical PSDB exelectors in which I include myself, they do not disappoint us anymore;0.175;Neutro
challenge of the next reform by the order and then tax;0.0;Neutro
The reform of the triplex screwed the lack of the reform of social security tools Brazil reformed to prevail;0.03333333333333333;Neutro
Feliciano is correct who would say that the military would be the biggest problem in this government to start with the jairbolsonaro that does not take the reform of the security seriously;-0.21666666666666667;Neutro
Big Day The people of Sao Paulo made it clear that Moroa Lava Jatoa defends the pension renovation of the Bolsonaro government and the anti -criminal package that the rotten part of Congress and the Supreme Court realizes that Brazilians will no longer accept the shells to protect BandidosBrasilas;-0.09999999999999999;Neutro
I had doubts more after the clear exhibition then I agree with the need for social security reform;0.2111111111111111;Neutro
and in favor of investing in education then defends the reform of the security;0.0;Neutro
The reform of social security is not a question of opinion and mathematics it needs to happen we can discuss how to do but do not have to do there is a deficit of social security and it is very giant that;0.022222222222222223;Neutro
joaopessoa bahia outsideoab lavajatoeuapoio b lulanacadeia reformali astergiomoro package lulapresso lulapreso faxinannostf globile bandlixo glennnacadeia refidance;0.0;Neutro
Vitoria and our retreat from Congress in the presentation of the alternative text of the orepelobrasil social security reform;0.03333333333333333;Neutro
His donkey who is creating controversy and Rodrigo Maia and his gang of corrupt so wanting money to guide the reform of social security will be that the politicians of his party are also in the middle;-0.15555555555555556;Neutro
And that are the dogs in this case and Bebiano and Brazil advances with a positive agenda and goodwill of those who only want the best reform of social security yes and now;0.3151515151515152;Neutro
Joice Hasselmann Total Forca for the Reform of Social Security Reform Trillion;0.016666666666666666;Neutro
The PT PSOL and other corrupt communists of the Ministry of Iniquity Dark Darkness always voting against Brazil in the real plan that saved our currency voted against are against the reform of social security are against everything only has a lula free motto;-0.02023809523809523;Neutro
Bora guys strengthen the new previdence so that the reform is approved with peace of mind and showing parliament that we want to approve the new social security for the economy to grow again;0.10202020202020201;Neutro
for the reform of the Guedes Brasilnasruas Social Security;0.03333333333333333;Neutro
Reform of Previdencia J;0.0;Neutro
Joice with all due respect but please focus all the energies to reform the social security and without dehydration;-0.04583333333333334;Neutro
Avanca Brasil Base Text of Social Security Reform and approved in the Camara of Deputies by votes to read GTGT;-0.38333333333333336;Neutro
The reform of social security was and is something necessary if the country does not break then what to say of a person who says against the reform one government or another would have to do but how and the Bolsonaro government is the mimimi;0.016666666666666666;Neutro
And we also hope that the pension reform will be approved soon and without dehydrating USapoiomantencens Veratos;0.0;Neutro
Facilitate the lives of those who want to work and undertake tax reform to simplify and reduce tax reform taxes so that government divide and taxes no longer increase;0.0;Neutro
USapoiononovaparvidencia here in Recife continues the setback and disinformation act against reform of social security reunites union centrals in derby;0.03333333333333333;Neutro
If the political class together with rapporteurs and the chairman of Camara approve the renovation of bi social security and not pauioges reform by declaring the people that their privileges are more important than future generations;0.18666666666666668;Neutro
the problem is to oppose good proposals by simply the fact that the government does not credit the population that depends the most of public governments and policies and that will continue to suffer mpvotonominal renovated.;0.3;Neutro
Retirement Media INSS Private Sector Public Executive Server R Military R Judicial R Legislative Public Servant Who is against the reform of the Donkey or Malled;-0.025;Neutro
Federal Senate Enjoy the reform of pension without juggling without blackmail against the federal executive and without trying to make the worse result of the economy in Senate -Provereforma years;0.0;Neutro
Yes but to silence their mouths and putting pressure to approve the reforms Top Trend must be these renovated developmentalorruption andThentiviolencia again repeat the time and nothing will be done if it continues with this swallowing out of the foci;0.5;Positivo
Good morning friends hj will be the voting in the shift of the main text of the SenateFederal Social Security reform and to be approved needs the minimum senators hj and the day to press its Senator Bora help SenadoAprovereforma;0.3;Neutro
To approve the well -paid parliamentarians' social security reform they want exchanges to vote for those who voted on the left in the future to have a broken country were the employees in two northeastern states in these days and I was perplexed with the left and supporters of the left;0.004761904761904761;Neutro
We want the reform of social security and Lava Toga Congress.;0.03333333333333333;Neutro
Good afternoon loves again voting for social security reform has been postponed already time to be voted but opposition tumultuous and centered doing demands just eating a slice cake serve if friends;0.36666666666666664;Neutro
Dear ones we will charge the renovation that is fought in the Senate we are almost at the end of the year and the Senate sitting on top of the government and consequently harmed our economy;0.5;Positivo
The country urgently needs to approve the reform of the Brazilian social security forgreen the USapoionoVamentance Reformed Preview;0.03333333333333333;Neutro
Gregory Barros good end of the night I am conservative I voted for Bolsonaro in the and the shift support his government and defended the reform of the USapoionovaparvidencia social security;0.36666666666666664;Neutro
Approving the Reform of Social Security Project Anti -Corruption and Tax Reform we will have years of uninterrupted growth in the Reformed country.;0.016666666666666666;Neutro
Someone still and against the reform of social security;0.03333333333333333;Neutro
Assume the deputy rapporteur will pride in our Federal District let us show that the country with the reform of social security will bring financial health to the Brazilian state;0.016666666666666666;Neutro
This guy had to earn an election for president to choose ministers and directors ne are only bosperating on Twitter and making it difficult to reform the WeomosPauloges;-0.25;Neutro
Without the reform of social security there will be no money for anything equal rights for workers at the end of the differentiated regime of social security in this question there is no right or left and justic and mathematics the account does not close with immoral rules current;-0.012698412698412697;Neutro
have a brief recovery we count on you to help in the reform of the social security;0.016666666666666666;Neutro
We want the reform of social security as proposed by the Minister of Economy Paulo Guedes Previdenciated Gales added bolsonaronaros President Diaeuvouuvavi euapoiolavajato eutocomomoro;0.03333333333333333;Neutro
Focus on reforms without the reform of prevention the crumble;0.0;Neutro
Only and against the reform of the foregoing who is against Brazil that they prefer no one to receive retirement in the future nearby to give the braco to cheer and recognize that the president has done an excellent job so far;0.275;Neutro
